"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2020-07-29","99.9","-1.13","5.46","Jacob deGrom",502110,594798,"null","foul",,,,,"3","null","R","R","R","NYM","BOS","S","null","null",0,1,2020,"-0.51","1.25","0.81","2.92","null","null","null",1,1,"Top","null","null",,,"425784",,"null",6.616025375797375,-145.35930514869085,-4.595762882766324,-8.773325459204566,34.73006535681249,-13.602781552071935,"3.49","1.60","252","86.5","52","100.8","2335","6.8",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.65","null","null","null","null","null","null","null",2,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-07-29","99.9","-1.16","5.49","Jacob deGrom",502110,594798,"null","called_strike",,,,,"9","null","R","R","R","NYM","BOS","S","null","null",0,0,2020,"-0.59","1.33","0.48","2.26","null","null","null",1,1,"Top","null","null",,,"425784",,"null",6.019315409547398,-145.22575246663342,-6.706456661122409,-9.876201127495209,36.34327905408373,-11.9573408308252,"3.72","1.72","null","null","null","101.0","2331","7.1",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.39","null","null","null","null","null","null","null",2,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-07-29","93.6","-1.30","5.52","Jacob deGrom",643217,594798,"field_out","hit_into_play",,,,,"4","Andrew Benintendi flies out to center fielder Brandon Nimmo.  ","R","L","R","NYM","BOS","X",8,"fly_ball",3,2,2020,"0.13","0.29","-0.41","2.30","null","null","null",0,1,"Top","109.98","111.80",,,"425784",,"null",2.014031989072604,-136.45764468045513,-3.2939611869399297,1.238185005520087,27.875923425556483,-28.041999335408835,"3.29","1.49","215","86.7","57","94.6","2413","6.6",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.86","0.000","0.000","0.00",1,0,0,3,1,"8","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-07-29","99.4","-1.37","5.53","Jacob deGrom",643217,594798,"null","ball",,,,,"1","null","R","L","R","NYM","BOS","B","null","null",2,2,2020,"-0.35","1.32","-0.76","3.45","null","null","null",0,1,"Top","null","null",,,"425784",,"null",2.5023389405844547,-144.79629425028077,-3.4313484336391222,-5.5291060560708285,33.84921370171412,-13.080964796643727,"3.35","1.57","null","null","null","100.4","2345","6.8",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.69","null","null","null","null","null","null","null",1,"7","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2020-07-29","94.7","-1.30","5.57","Jacob deGrom",643217,594798,"null","foul",,,,,"13","null","R","L","R","NYM","BOS","S","null","null",2,2,2020,"0.21","0.66","-0.08","1.34","null","null","null",0,1,"Top","null","null",,,"425784",,"null",2.7564196357175974,-137.9074687322626,-6.931968530332325,2.0521689135099854,29.599808925485938,-22.473557119165957,"3.29","1.49","null","null","null","95.8","2633","6.8",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.70","null","null","null","null","null","null","null",1,"6","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2020-07-29","95.4","-1.16","5.51","Jacob deGrom",643217,594798,"null","ball",,,,,"14","null","R","L","R","NYM","BOS","B","null","null",1,2,2020,"0.38","0.54","1.42","0.15","null","null","null",0,1,"Top","null","null",,,"425784",,"null",5.9982179832571445,-138.6749971914524,-9.81554519208314,3.730274010193867,27.907864126852797,-23.346010983362227,"3.29","1.52","null","null","null","96.7","2439","6.9",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.63","null","null","null","null","null","null","null",1,"5","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-07-29","101.1","-1.31","5.47","Jacob deGrom",643217,594798,"null","ball",,,,,"13","null","R","L","R","NYM","BOS","B","null","null",0,2,2020,"-0.30","1.30","-0.61","1.39","null","null","null",0,1,"Top","null","null",,,"425784",,"null",2.707528281876152,-147.0639229707268,-9.276697080986812,-5.005107324227723,33.27789051375798,-11.3218195002804,"3.41","1.60","null","null","null","102.3","2413","6.9",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.62","null","null","null","null","null","null","null",1,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-07-29","99.4","-1.33","5.58","Jacob deGrom",643217,594798,"null","foul",,,,,"1","null","R","L","R","NYM","BOS","S","null","null",0,2,2020,"-0.46","1.16","-0.55","2.93","null","null","null",0,1,"Top","null","null",,,"425784",,"null",3.2521547873738683,-144.81563973830583,-4.647670608122128,-7.203395854152542,31.4951042746155,-14.933317831630156,"3.29","1.49","null","null","null","100.6","2374","6.7",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.77","null","null","null","null","null","null","null",1,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-07-29","99.2","-1.24","5.51","Jacob deGrom",643217,594798,"null","foul",,,,,"6","null","R","L","R","NYM","BOS","S","null","null",0,1,2020,"-0.22","1.17","0.48","2.13","null","null","null",0,1,"Top","null","null",,,"425784",,"null",5.266612044419077,-144.5033979068929,-6.746422970632818,-4.048308618553763,26.825490489726793,-14.410456094518352,"3.29","1.49","221","78.1","51","101.1","2449","6.8",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.67","null","null","null","null","null","null","null",1,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-07-29","100.3","-1.31","5.54","Jacob deGrom",643217,594798,"null","foul",,,,,"2","null","R","L","R","NYM","BOS","S","null","null",0,0,2020,"-0.58","1.27","0.13","2.74","null","null","null",0,1,"Top","null","null",,,"425784",,"null",5.425017235778553,-145.9351676009133,-5.464436808185914,-9.550402582924784,33.459354863644634,-12.90875844305977,"3.29","1.49","165","86.7","74","101.7","2440","7.0",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.49","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CU","2020-07-24","81.7","-1.13","5.61","Jacob deGrom",542255,594798,"field_out","hit_into_play",,,,,"5","Ender Inciarte flies out to left fielder J.  D. Davis.  ","R","L","R","NYM","ATL","X",7,"fly_ball",0,0,2020,"0.56","-0.33","0.06","2.39","null","null","null",2,5,"Top","67.00","109.12",,,"467092",,"null",1.6135272139355357,-119.09311144642487,-0.11878356941260293,5.122184194830924,20.375739128476386,-35.527711094691945,"3.29","1.55","256","78.8","40","82.8","2629","6.7",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.81","0.014","0.013","0.00",1,0,0,3,30,"1","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-07-24","98.0","-0.99","5.54","Jacob deGrom",621020,594798,"strikeout","swinging_strike",,,,,"12","Dansby Swanson strikes out swinging.  ","R","R","R","NYM","ATL","S",2,"null",1,2,2020,"-0.48","1.29","1.34","2.74","null","null","null",1,5,"Top","null","null",,,"467092",,"null",7.530773070874071,-142.5114464455992,-5.160983649264883,-8.181138489460702,30.10621663170581,-13.5140715553057,"3.49","1.65","null","null","null","99.7","2449","7.1",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.44","null","null","0.00",1,0,0,"null",29,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-07-24","97.6","-1.08","5.49","Jacob deGrom",621020,594798,"null","swinging_strike",,,,,"6","null","R","R","R","NYM","ATL","S","null","null",1,1,2020,"-0.43","1.35","0.69","2.90","null","null","null",1,5,"Top","null","null",,,"467092",,"null",5.834048444894433,-142.09274034303328,-4.681989375626546,-7.146698410845994,30.132101498528172,-12.94089518877848,"3.49","1.65","null","null","null","99.1","2498","6.9",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.58","null","null","null","null","null","null","null",29,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-07-24","92.7","-1.14","5.53","Jacob deGrom",621020,594798,"null","called_strike",,,,,"9","null","R","R","R","NYM","ATL","S","null","null",1,0,2020,"0.34","0.57","0.76","1.79","null","null","null",1,5,"Top","null","null",,,"467092",,"null",4.135689838321577,-135.06551726478315,-5.184012970394636,3.5187270597688203,24.31676244139901,-24.297048083696982,"3.45","1.65","null","null","null","94.4","2498","6.9",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.65","null","null","null","null","null","null","null",29,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-07-24","92.9","-1.11","5.49","Jacob deGrom",621020,594798,"null","ball",,,,,"14","null","R","R","R","NYM","ATL","B","null","null",0,0,2020,"0.27","0.58","1.23","1.40","null","null","null",1,5,"Top","null","null",,,"467092",,"null",5.452295163357329,-135.31736099928838,-6.097256718053005,2.366188948531144,25.85388380682117,-23.985074816527085,"3.46","1.65","null","null","null","94.4","2506","6.9",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.64","null","null","null","null","null","null","null",29,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-07-24","92.0","-1.07","5.53","Jacob deGrom",663586,594798,"strikeout","swinging_strike",,,,,"14","Austin Riley strikes out swinging.  ","R","R","R","NYM","ATL","S",2,"null",2,2,2020,"0.44","0.58","0.18","1.47","null","null","null",0,5,"Top","null","null",,,"467092",,"null",2.2499421995004947,-133.99081799772142,-5.888341504570808,4.910578983772924,24.546610007653143,-24.233646267837344,"3.44","1.62","null","null","null","93.9","2569","7.0",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.50","null","null","0.00",1,0,0,"null",28,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-07-24","92.4","-1.14","5.56","Jacob deGrom",663586,594798,"null","ball",,,,,"14","null","R","R","R","NYM","ATL","B","null","null",1,2,2020,"0.33","0.57","1.27","1.79","null","null","null",0,5,"Top","null","null",,,"467092",,"null",5.482311750822122,-134.67110054933903,-5.229843167783304,3.0407404320118694,24.13894880231773,-24.311152246356002,"3.28","1.62","null","null","null","94.2","2499","6.9",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.61","null","null","null","null","null","null","null",28,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-07-24","97.5","-1.05","5.57","Jacob deGrom",663586,594798,"null","foul",,,,,"3","null","R","R","R","NYM","ATL","S","null","null",1,1,2020,"-0.53","1.36","0.55","3.15","null","null","null",0,5,"Top","null","null",,,"467092",,"null",5.573383419110104,-141.8296260366262,-4.162712899670261,-8.397149168966438,32.19464758712328,-13.082497282658224,"3.44","1.62","284","88.6","47","98.5","2488","6.9",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.63","null","null","null","null","null","null","null",28,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-07-24","92.6","-1.08","5.54","Jacob deGrom",663586,594798,"null","swinging_strike",,,,,"14","null","R","R","R","NYM","ATL","S","null","null",1,0,2020,"0.34","0.70","1.39","2.22","null","null","null",0,5,"Top","null","null",,,"467092",,"null",5.602847569601566,-134.89537866565905,-4.318081239457292,3.1052519017026703,26.380699956356434,-22.849273770304677,"3.44","1.62","null","null","null","94.1","2592","6.9",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.64","null","null","null","null","null","null","null",28,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-07-24","97.2","-1.13","5.57","Jacob deGrom",663586,594798,"null","ball",,,,,"12","null","R","R","R","NYM","ATL","B","null","null",0,0,2020,"-0.58","1.26","1.22","3.31","null","null","null",0,5,"Top","null","null",,,"467092",,"null",7.707831949749358,-141.38094173206932,-3.462385868047136,-9.487237911358502,31.255955661579883,-14.717295746959438,"3.43","1.62","null","null","null","98.5","2468","7.0",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.52","null","null","null","null","null","null","null",28,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-07-24","94.2","-1.23","5.53","Jacob deGrom",571431,594798,"field_out","hit_into_play",,,,,"14","Matt Adams lines out to first baseman Pete Alonso.  ","R","L","R","NYM","ATL","X",3,"line_drive",0,0,2020,"-0.02","0.66","0.88","2.31","null","null","null",2,4,"Top","163.01","161.68",,,"467092",,"null",5.565093585279991,-137.2364972564342,-4.257547999226826,-1.2893471578329343,25.953862057662505,-23.07006440123607,"3.49","1.60","129","99.9","7","95.9","2301","6.9",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.61","0.586","0.527","0.00",1,0,0,4,23,"1","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-07-24","98.1","-1.05","5.52","Jacob deGrom",542303,594798,"strikeout","called_strike",,,,,"14","Marcell Ozuna called out on strikes.  ","R","R","R","NYM","ATL","S",2,"null",3,2,2020,"-0.60","1.30","1.10","2.37","null","null","null",1,4,"Top","null","null",,,"467092",,"null",7.306563051610875,-142.67687143455436,-6.140026108165177,-9.84576472611566,30.948539379851862,-13.12506730063644,"3.43","1.64","null","null","null","99.6","2355","7.0",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.50","null","null","0.00",1,0,0,"null",22,"7","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2020-07-24","90.2","-0.95","5.59","Jacob deGrom",542303,594798,"null","foul",,,,,"2","null","R","R","R","NYM","ATL","S","null","null",3,2,2020,"-0.96","0.40","0.12","3.26","null","null","null",1,4,"Top","null","null",,,"467092",,"null",4.755828176657228,-131.44737922418219,-0.7622752295651762,-12.093511113153305,23.779378267615787,-27.576667591439758,"3.41","1.56","227","65.0","40","91.9","1499","6.9",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.58","null","null","null","null","null","null","null",22,"6","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-07-24","92.0","-1.23","5.59","Jacob deGrom",542303,594798,"null","foul",,,,,"5","null","R","R","R","NYM","ATL","S","null","null",3,1,2020,"0.46","0.44","0.12","2.74","null","null","null",1,4,"Top","null","null",,,"467092",,"null",2.458725729766815,-134.03846976172193,-2.4275374545492308,5.125347250116812,25.830861382944562,-26.58095836802197,"3.41","1.56","215","78.9","58","93.5","2509","6.8",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.66","null","null","null","null","null","null","null",22,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-07-24","93.5","-1.10","5.63","Jacob deGrom",542303,594798,"null","called_strike",,,,,"9","null","R","R","R","NYM","ATL","S","null","null",3,0,2020,"0.50","0.47","0.59","1.96","null","null","null",1,4,"Top","null","null",,,"467092",,"null",3.3132199836810843,-136.15498582956505,-4.87371893007778,5.610574608008813,27.321889128001118,-25.443269787071994,"3.25","1.56","null","null","null","94.9","2560","6.9",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.62","null","null","null","null","null","null","null",22,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-07-24","92.9","-1.14","5.56","Jacob deGrom",542303,594798,"null","ball",,,,,"14","null","R","R","R","NYM","ATL","B","null","null",2,0,2020,"0.44","0.42","1.39","2.02","null","null","null",1,4,"Top","null","null",,,"467092",,"null",5.575770852486136,-135.29064886909802,-4.333480748667028,4.364420943450373,26.16615094167799,-26.293485355948878,"3.37","1.56","null","null","null","94.4","2530","6.9",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.61","null","null","null","null","null","null","null",22,"3","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-07-24","93.3","-1.22","5.60","Jacob deGrom",542303,594798,"null","ball",,,,,"14","null","R","R","R","NYM","ATL","B","null","null",1,0,2020,"0.42","0.60","1.23","1.39","null","null","null",1,4,"Top","null","null",,,"467092",,"null",5.43300799963563,-135.83971827264918,-6.535529733184216,4.176337649688105,26.358150315440536,-23.553759299431302,"3.42","1.56","null","null","null","94.8","2509","6.9",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.65","null","null","null","null","null","null","null",22,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-07-24","96.7","-1.09","5.49","Jacob deGrom",542303,594798,"null","ball",,,,,"14","null","R","R","R","NYM","ATL","B","null","null",0,0,2020,"-0.46","1.33","1.52","2.01","null","null","null",1,4,"Top","null","null",,,"467092",,"null",8.117552784927254,-140.54284918195174,-6.880098308415289,-7.880955050359849,29.25069890465661,-13.10894402803808,"3.40","1.56","null","null","null","98.2","2337","7.0",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.47","null","null","null","null","null","null","null",22,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2020-07-24","91.5","-1.12","5.48","Jacob deGrom",518692,594798,"strikeout","swinging_strike",,,,,"8","Freddie Freeman strikes out swinging.  ","R","L","R","NYM","ATL","S",2,"null",0,2,2020,"-0.85","0.73","0.14","1.92","null","null","null",0,4,"Top","null","null",,,"467092",,"null",5.077667763698449,-133.17060645526345,-4.765048005943589,-11.222860330364943,27.042699641180672,-22.62944674378285,"3.56","1.75","null","null","null","92.8","1572","6.9",631242,594798,"467092","624413","429664","643446","642708","605204","607043","624424","53.59","null","null","0.00",1,0,0,"null",21,"4","Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard"
